"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
41,9,858,"B09TCRW9Y5",false,6.99,"USD",0,0,0,15,4.3,"https://www.amazon.com/dp/B09TCRW9Y5","64.50",false,false,false,false,"Real World Money Lessons: for Kids and Teens","https://m.media-amazon.com/images/I/91949hl-jnL._AC_UY218_.jpg"
41,10,859,"B00I1I1LOM",true,4.95,"USD",4.99,0.04,0.8,22,3.2,"https://www.amazon.com/dp/B00I1I1LOM","70.40",false,false,false,false,"How To Make Money Using Google Advertising: An Easy-Guide To Minimize The Work And Maximize Your Profits (2020 UPDATE) (Bu...","https://m.media-amazon.com/images/I/91GSg-rVhPL._AC_UY218_.jpg"
41,11,860,"B07QGNYNHB",false,1.99,"USD",0,0,0,1921,4.7,"https://www.amazon.com/dp/B07QGNYNHB","9028.70",false,false,false,false,"The Prosperity Bible: The Greatest Writings of All Time on the Secrets to Wealth and Prosperity","https://m.media-amazon.com/images/I/81l9MVSqSLL._AC_UY218_.jpg"
41,12,861,"B00J8V9ZAI",false,0,"USD",0,0,0,36,3.8,"https://www.amazon.com/dp/B00J8V9ZAI","136.80",false,false,false,false,"150 Ways to Make Money Online: Learn How to Make Hard Cash with Your Computer from Home","https://m.media-amazon.com/images/I/81JvbSwvsLL._AC_UY218_.jpg"
41,13,862,"B0187OW8U0",false,0,"USD",0,0,0,1,4,"https://www.amazon.com/dp/B0187OW8U0","4.00",false,false,false,false,"The Money Hustler: Learn, Apply and Earn","https://m.media-amazon.com/images/I/814CHk3Cs4L._AC_UY218_.jpg"
41,14,863,"B0BLKH5VNT",false,0,"USD",0,0,0,1,3,"https://www.amazon.com/dp/B0BLKH5VNT","3.00",false,false,false,false,"The Ultimate Money Management Tips: Investing, And Savings for the Modern Business","https://m.media-amazon.com/images/I/61Sn5jzHAnL._AC_UY218_.jpg"
41,15,864,"B07VLNNNKR",true,5.99,"USD",10.95,4.96,45.3,9,5,"https://www.amazon.com/dp/B07VLNNNKR","45.00",false,false,false,false,"Quaker Quicks - Money and Soul: Quaker Faith And Practice And The Economy","https://m.media-amazon.com/images/I/61VXxCIPmfL._AC_UY218_.jpg"
41,16,865,"B01NCMZ8SD",true,0,"USD",17.35,17.35,100,174,4.4,"https://www.amazon.com/dp/B01NCMZ8SD","765.60",false,false,false,false,"Online Business from Scratch: Launch Your Own Seven-Figure Internet Business by Creating and Selling Information Online (I...","https://m.media-amazon.com/images/I/71eclIXBQqL._AC_UY218_.jpg"
42,9,866,"B00B2STKS2",false,0,"USD",0,0,0,116,4.7,"https://www.amazon.com/dp/B00B2STKS2","545.20",false,false,false,false,"Make Lots Of Money In MLM (The Golden Rules For Making Your Fortune In MLM Book 1)","https://m.media-amazon.com/images/I/81FyApha7sL._AC_UY218_.jpg"
42,10,867,"B00GQOF32Y",false,5.95,"USD",0,0,0,17,4.4,"https://www.amazon.com/dp/B00GQOF32Y","74.80",false,false,false,false,"Cupcake Cash - How to Make Money with a Home-Based Baking Business Selling Cakes, Cookies, and Other Baked Goods (Mogul Mo...","https://m.media-amazon.com/images/I/71Rc+yG8WvL._AC_UY218_.jpg"
