"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
49,15,929,"B074NDRJ41",false,7.99,"USD",0,0,0,8,4.8,"https://www.amazon.com/dp/B074NDRJ41","38.40",false,false,false,false,"Disney First Tales: Dinglehoppers and Thingamabobs","https://m.media-amazon.com/images/I/71+R3zYLJqL._AC_UY218_.jpg"
49,16,930,"B016P59NTW",true,2.99,"USD",8.99,6,66.74,100,4,"https://www.amazon.com/dp/B016P59NTW","400.00",false,false,false,false,"Grimms Märchen, Zweisprachig in Deutsch und Englisch. Grimms' Fairy Tales, Bilingual in German and English: Dual Language ...","https://m.media-amazon.com/images/I/91zo7U3chEL._AC_UY218_.jpg"
50,9,931,"B01BKR4278",false,8.99,"USD",0,0,0,220,4.9,"https://www.amazon.com/dp/B01BKR4278","1078.00",false,false,false,false,"Cinderella (Once Upon a World)","https://m.media-amazon.com/images/I/819tPiLxSpL._AC_UY218_.jpg"
50,10,932,"B08GM9TTJQ",true,6.6,"USD",6.95,0.35,5.04,29,4.8,"https://www.amazon.com/dp/B08GM9TTJQ","139.20",false,false,false,false,"Hansel and Gretel Stories Around the World: 4 Beloved Tales (Multicultural Fairy Tales)","https://m.media-amazon.com/images/I/91Hh2T4fYiL._AC_UY218_.jpg"
50,11,933,"B07SWJVNPK",true,6.99,"USD",13.95,6.96,49.89,69,4.3,"https://www.amazon.com/dp/B07SWJVNPK","296.70",false,false,false,false,"Wolves And Roses: A Fairy Tale Retelling of Sleeping Beauty (Fairy Tales of the Magicorum Book 1)","https://m.media-amazon.com/images/I/81fHD7t4XeL._AC_UY218_.jpg"
50,12,934,"B007JK5BHG",true,6.74,"USD",8.99,2.25,25.03,63,4.6,"https://www.amazon.com/dp/B007JK5BHG","289.80",false,false,false,false,"Tales of a Korean Grandmother: 32 Traditional Tales from Korea","https://m.media-amazon.com/images/I/51Vu5pyyf9L._AC_UY218_.jpg"
50,13,935,"B00H0SK6NQ",false,0,"USD",0,0,0,13,4.1,"https://www.amazon.com/dp/B00H0SK6NQ","53.30",false,false,false,false,"Aesop's Fables: The Wolf in Sheep's Clothing, The Goose and the Golden Egg, The Dog in the Manger (3-in-1 Children's Class...","https://m.media-amazon.com/images/I/81GQpVMaYLL._AC_UY218_.jpg"
50,14,936,"B0074CLL6Y",false,0,"USD",0,0,0,35,4.5,"https://www.amazon.com/dp/B0074CLL6Y","157.50",false,false,false,false,"Disney Fairies: Iridessa, Lost at Sea (Disney Chapter Book (ebook))","https://m.media-amazon.com/images/I/71CjOSp2S+L._AC_UY218_.jpg"
50,15,937,"B085C3HZYK",false,0,"USD",0,0,0,181,4.4,"https://www.amazon.com/dp/B085C3HZYK","796.40",false,false,false,false,"Ready for Rescue? (Fairytale Fraud)","https://m.media-amazon.com/images/I/81RtKcJQB4L._AC_UY218_.jpg"
50,16,938,"B07ZZH82XF",false,9.99,"USD",0,0,0,1,4,"https://www.amazon.com/dp/B07ZZH82XF","4.00",false,false,false,false,"The Pink Fairy Book: Complete and Unabridged (Andrew Lang Fairy Book Series 5)","https://m.media-amazon.com/images/I/71iGlqWugNL._AC_UY218_.jpg"
51,9,939,"B08D961CGJ",false,0,"USD",0,0,0,57,4.4,"https://www.amazon.com/dp/B08D961CGJ","250.80",false,false,false,false,"28 Bilingual English-Spanish Fairy Tales & Fables: Short, Simple Stories for Language Learners of All Ages, with Online Au...","https://m.media-amazon.com/images/I/81aE7ALMn+L._AC_UY218_.jpg"
51,10,940,"B07TMML1H6",false,0.99,"USD",0,0,0,58,4.4,"https://www.amazon.com/dp/B07TMML1H6","255.20",false,false,false,false,"1500 Eternal Masterpieces Of Fairy Tales:: Cinderella, Rapunzel, The Little Mermaid, Beauty and the Beast, Aladdin And The...","https://m.media-amazon.com/images/I/81NIY1bjWqL._AC_UY218_.jpg"
51,11,941,"B07DFJF8XK",false,4.99,"USD",0,0,0,47,4.6,"https://www.amazon.com/dp/B07DFJF8XK","216.20",false,false,false,false,"The Illustrated Fairy Tale Princess Collection (Illustrated Classics Book 1)","https://m.media-amazon.com/images/I/91mdcrjgP5L._AC_UY218_.jpg"
51,12,942,"B006VG0E26",false,7.99,"USD",0,0,0,13,4.1,"https://www.amazon.com/dp/B006VG0E26","53.30",false,false,false,false,"Swan Sister: Fairy Tales Retold","https://m.media-amazon.com/images/I/71pCFalGhEL._AC_UY218_.jpg"
51,13,943,"B088C579YL",false,9.95,"USD",0,0,0,204,4.5,"https://www.amazon.com/dp/B088C579YL","918.00",false,false,false,false,"Disfigured: On Fairy Tales, Disability, and Making Space (Exploded Views)","https://m.media-amazon.com/images/I/914DAYhExnL._AC_UY218_.jpg"
51,14,944,"B079VRYCPY",false,0.99,"USD",0,0,0,26,4.1,"https://www.amazon.com/dp/B079VRYCPY","106.60",false,false,false,false,"Newton's Laws: A Fairy Tale (Fairy Tale Physics Book 1)","https://m.media-amazon.com/images/I/91ZIsJBONfL._AC_UY218_.jpg"
51,16,946,"B00GIRTGRM",false,6.99,"USD",0,0,0,4,5,"https://www.amazon.com/dp/B00GIRTGRM","20.00",false,false,false,false,"Tricky Spider Tales: Book 5 (Tricky Journeys ™)","https://m.media-amazon.com/images/I/91en85Rqv-L._AC_UY218_.jpg"
52,9,947,"B00VOK2GHK",false,0.99,"USD",0,0,0,104,4.7,"https://www.amazon.com/dp/B00VOK2GHK","488.80",false,false,false,false,"The Green Fairy Book (Xist Classics)","https://m.media-amazon.com/images/I/71AxZX2xK2L._AC_UY218_.jpg"
