"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
10,12,611,"B0BCSLS8PV",false,0,"USD",0,0,0,11,4.9,"https://www.amazon.com/dp/B0BCSLS8PV","53.90",false,false,false,false,"BRUH YOU GOT THIS: Affirmations For Young Men","https://m.media-amazon.com/images/I/613MooJta0L._AC_UY218_.jpg"
10,13,612,"0310668735",true,12.74,"USD",14.99,2.25,15.01,103,4.5,"https://www.amazon.com/dp/0310668735","463.50",false,false,false,false,"TalkSheets to Confirm the Faith of Your Teenagers: 52 Ready-to-Use Discussions","https://m.media-amazon.com/images/I/91O95acYO0L._AC_UY218_.jpg"
10,14,613,"1642502448",true,0,"USD",26.09,26.09,100,275,4.7,"https://www.amazon.com/dp/1642502448","1292.50",false,false,true,false,"Trust the Grind: How World-Class Athletes Got To The Top (Motivational Book for Teens, Gift for Teen Boys, Teen and Young ...","https://m.media-amazon.com/images/I/71ugg3v+8iL._AC_UY218_.jpg"
10,15,614,"B09MJ4ZVYH",true,10.59,"USD",15.99,5.4,33.77,61,4.8,"https://www.amazon.com/dp/B09MJ4ZVYH","292.80",false,false,false,false,"Write Through It: A Guided Journal for Teen Girls: Inspiring Prompts to Beat Stress, Boost Self-esteem, and Build Healthy ...","https://m.media-amazon.com/images/I/612vQZjV7kL._AC_UY218_.jpg"
10,16,615,"0374303231",true,0,"USD",18.26,18.26,100,3518,4.5,"https://www.amazon.com/dp/0374303231","15831.00",false,false,false,false,"The 57 Bus: A True Story of Two Teenagers and the Crime That Changed Their Lives","https://m.media-amazon.com/images/I/81WxHPCjCZL._AC_UY218_.jpg"
11,9,616,"163570104X",true,0,"USD",6.04,6.04,100,259,4.6,"https://www.amazon.com/dp/163570104X","1191.40",false,false,false,false,"Seen: Despair and Anxiety in Kids and Teenagers and the Power of Connection","https://m.media-amazon.com/images/I/6197FvL9Z3L._AC_UY218_.jpg"
11,10,617,"B0BR4MR5JB",false,0,"USD",0,0,0,1,3,"https://www.amazon.com/dp/B0BR4MR5JB","3.00",false,false,false,false,"Coloring book for Girls teens and Adults: Activity book for Girls ages 10-12, with 50 beautiful drawings, perfect for teen...","https://m.media-amazon.com/images/I/71bMKWtzFlL._AC_UY218_.jpg"
11,11,618,"1610023854",true,12.69,"USD",16.95,4.26,25.13,233,4.7,"https://www.amazon.com/dp/1610023854","1095.10",false,false,false,false,"Building Resilience in Children and Teens: Giving Kids Roots and Wings","https://m.media-amazon.com/images/I/61FlOAtt7cL._AC_UY218_.jpg"
11,12,619,"1626259844",true,9.97,"USD",15.15,5.18,34.19,309,4.6,"https://www.amazon.com/dp/1626259844","1421.40",false,false,false,false,"The Self-Compassion Workbook for Teens: Mindfulness and Compassion Skills to Overcome Self-Criticism and Embrace Who You Are","https://m.media-amazon.com/images/I/816lP-sC-YL._AC_UY218_.jpg"
11,13,620,"1950968766",false,0,"USD",0,0,0,138,4.7,"https://www.amazon.com/dp/1950968766","648.60",false,false,false,false,"Prayer Journal for Teen Girls: 52-Week Scripture, Devotional, & Guided Prayer Journal","https://m.media-amazon.com/images/I/81hOERjnw7L._AC_UY218_.jpg"
