"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
43,8,377,"B07RN3XZ5G",false,6.99,"USD",0,0,0,584,4.7,"https://www.amazon.com/dp/B07RN3XZ5G","2744.80",false,false,false,false,"The Last Last-Day-of-Summer: A Legendary Alston Boys Adventure","https://m.media-amazon.com/images/I/91gM8IWqKAL._AC_UY218_.jpg"
44,1,378,"B01EXN35H4",true,4.99,"USD",5.99,1,16.69,350,4.7,"https://www.amazon.com/dp/B01EXN35H4","1645.00",false,false,false,false,"The Lizard of Oz (Goosebumps: Most Wanted Book 10)","https://m.media-amazon.com/images/I/81rb0haAm3L._AC_UY218_.jpg"
44,2,379,"B000VMHHA8",true,6.99,"USD",7.53,0.54,7.17,527,4.7,"https://www.amazon.com/dp/B000VMHHA8","2476.90",false,false,false,false,"Dark Day in the Deep Sea (Magic Tree House: Merlin Missions Book 11)","https://m.media-amazon.com/images/I/91RGhvI2M7L._AC_UY218_.jpg"
44,3,380,"B098YP8Z6C",true,5.99,"USD",6.99,1,14.31,20,4.4,"https://www.amazon.com/dp/B098YP8Z6C","88.00",false,false,false,false,"The Haunted Clock Tower Mystery (The Boxcar Children Mysteries Book 84)","https://m.media-amazon.com/images/I/81K7+LXBexS._AC_UY218_.jpg"
44,4,381,"B00DA9IK4G",false,6.99,"USD",0,0,0,465,4.6,"https://www.amazon.com/dp/B00DA9IK4G","2139.00",false,false,false,false,"The Lost Stone (The Kingdom of Wrenly Book 1)","https://m.media-amazon.com/images/I/816gc+aMrzL._AC_UY218_.jpg"
44,5,382,"B09TS1N9T9",true,0,"USD",17.35,17.35,100,509,4.8,"https://www.amazon.com/dp/B09TS1N9T9","2443.20",false,false,false,false,"Return to the Secret Lake: A children's mystery adventure (Secret Lake Mystery Adventures Book 2)","https://m.media-amazon.com/images/I/8145CtsicdL._AC_UY218_.jpg"
44,7,384,"B07P6DV8FQ",true,9.99,"USD",30.39,20.4,67.13,6893,4.8,"https://www.amazon.com/dp/B07P6DV8FQ","33086.40",false,false,false,false,"Legacy (Keeper of the Lost Cities Book 8)","https://m.media-amazon.com/images/I/71Z+26sSzpL._AC_UY218_.jpg"
44,8,385,"B003JTHWAK",false,0,"USD",0,0,0,74,3.6,"https://www.amazon.com/dp/B003JTHWAK","266.40",false,false,false,false,"Swashbuckling Fantasy: 10 Thrilling Tales of Magical Adventure","https://m.media-amazon.com/images/I/71+38QbytXL._AC_UY218_.jpg"
45,1,386,"B09MZLTZ2L",true,1.99,"USD",3.03,1.04,34.32,3,5,"https://www.amazon.com/dp/B09MZLTZ2L","15.00",false,false,false,false,"Sherlock Holmes: Silver Blaze (Sherlock Holmes Stories Retold for Children)","https://m.media-amazon.com/images/I/81pWYccp1rL._AC_UY218_.jpg"
45,2,387,"B001R11C8A",true,9.99,"USD",12.85,2.86,22.26,2366,4.5,"https://www.amazon.com/dp/B001R11C8A","10647.00",false,false,false,false,"Hardy Boys 01: The Tower Treasure (The Hardy Boys Book 1)","https://m.media-amazon.com/images/I/91jTj5CIhjL._AC_UY218_.jpg"
